chromosome,position,marker_index,beta_tumor,beta_normal,sequence,within_sequence,beta_corrected,state
1,173530540,838603,0.00486871600151062,0.474544584751129,3,2683,0.00512988258422965,1
1,173538995,104459,0.802854299545288,0.480744034051895,3,2685,0.810165204269974,1
1,173539291,151588,0.872524857521057,0.434308916330338,3,2687,0.887327954992674,1
1,173549742,126779,0.39518940448761,0.561005771160126,3,2689,0.352215097244349,1
1,173550104,927647,0.700265228748322,0.391049295663834,3,2691,0.753892417631385,1
1,173555959,3949,0.90252810716629,0.64829432964325,3,2693,0.861429739340228,1
1,173557189,3951,0.777177631855011,0.575422763824463,3,2695,0.737595013156964,1
1,173562852,498467,0.194477558135986,0.514720380306244,3,2697,0.18891573520003,1
1,173565312,498469,0.681978762149811,0.448634564876556,3,2699,0.711605754014134,1
1,173579607,420871,0.936846375465393,0.45561808347702,3,2701,0.94199511168742,1
1,173589002,810532,0.529669106006622,0.659660458564758,3,2703,0.401471013708354,1
1,173592926,697955,0.179740205407143,0.443189799785614,3,2705,0.202780169460228,1
1,173596626,304768,0.886395454406738,0.321857869625092,3,2707,0.916238395680817,1
1,173600015,266875,0.0707102790474892,0.542070686817169,3,2709,0.0652223785265652,1
1,173609920,601648,0.198052108287811,0.46207782626152,3,2711,0.214306007594184,1
1,173619525,811531,0.0901441052556038,0.547613263130188,3,2713,0.082306356807663,1
1,173622241,283836,0.0987226143479347,0.481675088405609,3,2715,0.102478430714277,1
1,173629261,266758,0.887934982776642,0.5651074051857,3,2717,0.871157823150323,1
1,173629850,720060,0.69552218914032,0.514423727989197,3,2719,0.686477873394825,1
1,173641957,833940,0.3242247402668,0.533376455307007,3,2721,0.303936119640095,1
1,173642425,607304,0.138915106654167,0.406579464673996,3,2723,0.170833894384647,1
1,173648549,609836,0.391909807920456,0.512534379959106,3,2725,0.382325384642222,1
1,173652212,574269,0.0921864807605743,0.613621652126312,3,2727,0.0751167111208765,1
1,173658364,3959,0.214911699295044,0.502116024494171,3,2729,0.214006015354265,1
1,173668874,152381,0.868158221244812,0.543130874633789,3,2731,0.855711656320059,1
1,173676742,447961,0.115635916590691,0.50683605670929,3,2733,0.114076253119672,1
1,173678535,349982,0.808898031711578,0.380119413137436,3,2735,0.845855820993156,1
1,173684644,247729,0.908229053020477,0.47824227809906,3,2737,0.912055976243945,1
1,173686886,337362,0.828015983104706,0.465689897537231,3,2739,0.839059736936868,1
1,173707092,834571,0.11970230191946,0.545391857624054,3,2741,0.109739722225531,1
1,173709494,3961,0.101962268352509,0.450934231281281,3,2743,0.11305669572123,1
1,173717577,341130,0.102572984993458,0.570115268230438,3,2745,0.0899581108499608,1
1,173718751,756086,0.776755750179291,0.525438725948334,3,2747,0.764788803862234,1
1,173735308,85095,0.34388267993927,0.541358232498169,3,2749,0.317611019188143,1
1,173738283,95961,0.558236241340637,0.386769622564316,3,2751,0.639806037898298,1
1,173743618,861227,0.090538814663887,0.365494400262833,3,2753,0.123858005209901,1
1,173753470,770214,0.192331969738007,0.441858410835266,3,2755,0.217639819704272,1
1,173756173,337883,0.116804197430611,0.446272283792496,3,2757,0.130866515435363,1
1,173763324,498479,0.774328649044037,0.423444211483002,3,2759,0.804293569286305,1
1,173772826,827322,0.088305376470089,0.441447168588638,3,2761,0.100018057372995,1
1,173778407,185334,0.0711426436901093,0.399366527795792,3,2763,0.0890693620253607,1
1,173785168,490972,0.0286892913281918,0.507606983184815,3,2765,0.0282593544598127,1
1,173792415,498480,0.226621046662331,0.444616705179215,3,2767,0.254849901074888,1
1,173837353,416897,0.86432695388794,0.483345717191696,3,2769,0.86870035667313,1
1,173845910,445343,0.235986188054085,0.618824899196625,3,2771,0.190672828744002,1
1,173847769,340009,0.186079859733582,0.511242032051086,3,2773,0.181988029218798,1
1,173853498,819463,0.106094412505627,0.452931940555573,3,2775,0.117119596793604,1
1,173855818,643722,0.0284722503274679,0.615914225578308,3,2777,0.0231138112622209,1
1,173858589,217765,0.81807541847229,0.500092804431915,3,2779,0.818041645388826,1
1,173859693,779567,0.280100882053375,0.57748019695282,3,2781,0.242519902441139,1
1,173875555,3976,0.732200741767883,0.699666321277618,3,2783,0.554163789803172,1
1,173876093,293286,0.439956724643707,0.427022874355316,3,2785,0.511286532838321,1
1,173893738,792237,0.714569747447968,0.501652717590332,3,2787,0.713623147324205,1
1,173895830,3979,0.188641995191574,0.436690837144852,3,2789,0.215990329021949,1
1,173897146,231705,0.917394638061523,0.623929738998413,3,2791,0.890172966989634,1
1,173906328,613170,0.251498848199844,0.505823731422424,3,2793,0.248603251069899,1
1,173913664,485732,0.213986769318581,0.426450461149216,3,2795,0.250892880666515,1
1,173919152,441227,0.220817312598228,0.5462726354599,3,2797,0.202112734799836,1
1,173927353,178236,0.114155344665051,0.494072794914246,3,2799,0.115524823305505,1
1,173928442,294121,0.786567449569702,0.394787728786469,3,2801,0.823671329397918,1
1,173990701,245696,0.299168139696121,0.504260003566742,3,2803,0.29664075831916,1
1,173997967,834651,0.257615327835083,0.518401861190796,3,2805,0.248470681840655,1
1,174004791,3982,0.933422923088074,0.530482411384583,3,2807,0.929100550728825,1
1,174061090,825798,0.0330544747412205,0.566556692123413,3,2809,0.0291713743750292,1
1,174091417,727444,0.095871314406395,0.517050206661224,3,2811,0.0927098695361422,1
1,174103955,156710,0.786228001117706,0.449398368597031,3,2813,0.805874168645679,1
1,174110108,311174,0.78681343793869,0.576979577541351,3,2815,0.748018593496926,1
1,174112781,153949,0.824863255023956,0.638931155204773,3,2817,0.757474582062918,1
1,174120268,837123,0.190059021115303,0.360633254051209,3,2819,0.263507342958888,1
1,174131479,774307,0.781255304813385,0.626475930213928,3,2821,0.707187952690845,1
1,174141457,3983,0.875463724136353,0.589386820793152,3,2823,0.848353289458213,1
1,174152893,858919,0.255177408456802,0.565195083618164,3,2825,0.225742770817515,1
1,174155362,823483,0.983711183071136,0.462509781122208,3,2827,0.984847336419561,1
1,174158245,344468,0.805224716663361,0.470280051231384,3,2829,0.816152587995399,1
1,174159019,168560,0.276052266359329,0.513148963451386,3,2831,0.268978684573999,1
1,174184123,82005,0.775114119052887,0.513623952865601,3,2833,0.768814806699382,1
1,174197560,306790,0.117368772625923,0.47032168507576,3,2835,0.124774995870132,1
1,174250617,890668,0.0890538617968559,0.564053297042847,3,2837,0.0789409992493061,1
1,174279332,364220,0.846285045146942,0.580510675907135,3,2839,0.81678323377423,1
1,174325405,305684,0.868074417114258,0.428818762302399,3,2841,0.884515129193033,1
1,174333243,664112,0.790981888771057,0.44494241476059,3,2843,0.811714931218544,1
1,174353171,372321,0.074319139122963,0.410281628370285,3,2845,0.0905708834906554,1
1,174384428,78945,0.12190368771553,0.484080135822296,3,2847,0.125912714336497,1
1,174468337,604577,0.162077322602272,0.487686693668366,3,2849,0.166169514881707,1
1,174509713,188399,0.854721665382385,0.52612292766571,3,2851,0.846713057985711,1
1,174534667,112114,0.839546859264374,0.52011102437973,3,2853,0.832822643478905,1
1,174541739,328219,0.293915361166,0.486718475818634,3,2855,0.301935693597465,1
1,174556448,729299,0.311257660388947,0.579923212528229,3,2857,0.268361098215047,1
1,174559135,498486,0.0757459625601769,0.50246125459671,3,2859,0.0753749287803024,1
1,174565120,3989,0.27624648809433,0.587112963199616,3,2861,0.235258379059506,1
1,174678244,498487,0.830250024795532,0.49961069226265,3,2863,0.830382091923547,1
1,174742452,679973,0.347231537103653,0.372293829917908,3,2865,0.466340708869952,1
1,174791817,471060,0.176741614937782,0.478022038936615,3,2867,0.184867642641491,1
1,174803512,409315,0.0724596083164215,0.457434415817261,3,2869,0.0792021826636763,1
1,174809772,3992,0.828237652778626,0.502518773078919,3,2871,0.827368011166558,1
1,174813791,498490,0.822243511676788,0.445428788661957,3,2873,0.839735200196987,1
1,174821066,923779,0.0871482342481613,0.377509325742722,3,2875,0.115425273371331,1
1,174860147,579505,0.82105565071106,0.602853238582611,3,2877,0.774712566394473,1
1,174925668,166637,0.933058857917786,0.522310972213745,3,2879,0.929932300944363,1
1,174941402,885957,0.132956311106682,0.336897015571594,3,2881,0.197324857391661,1
1,174951474,288239,0.768165171146393,0.568217098712921,3,2883,0.731537737874123,1
1,174968561,3997,0.845970034599304,0.478672534227371,3,2885,0.85227138841379,1
1,174970445,654796,0.0555757582187653,0.461528450250626,3,2887,0.0602083773910208,1
1,174977084,498492,0.840457737445831,0.585651576519013,3,2889,0.807478134930699,1
1,174993725,498494,0.0862704068422318,0.534342169761658,3,2891,0.0807258080348707,1
1,175092536,586040,0.26199135184288,0.323256343603134,3,2893,0.405237757939455,1
1,175119599,4001,0.0586031787097454,0.567762732505798,3,2895,0.0516088634869557,1
1,175138260,4002,0.168394267559052,0.412232160568237,3,2897,0.204246882784364,1
1,175142790,318273,0.947379767894745,0.58888441324234,3,2899,0.936003117127893,1
1,175143539,320264,0.163028076291084,0.617507636547089,3,2901,0.132004907018387,1
1,175145302,4004,0.209910228848457,0.568862438201904,3,2903,0.184499990465142,1
1,175200403,474666,0.789231538772583,0.49347659945488,3,2905,0.79194597821089,1
1,175219513,162334,0.215595945715904,0.480823993682861,3,2907,0.224194246281838,1
1,175222194,163091,0.0290956329554319,0.496970236301422,3,2909,0.0292730135832369,1
1,175235939,434365,0.170445784926415,0.54908812046051,3,2911,0.155208042730432,1
1,175256231,802270,0.639837443828583,0.676325082778931,3,2913,0.473025073385993,1
1,175258449,824848,0.791718661785126,0.403195351362228,3,2915,0.825502919011871,1
1,175266826,294602,0.132760733366013,0.532030522823334,3,2917,0.12476796694059,1
1,175273109,141294,0.109939776360989,0.514326989650726,3,2919,0.106877315961629,1
1,175282229,273665,0.289138972759247,0.49796462059021,3,2921,0.290320798711108,1
1,175339778,4015,0.923183143138885,0.576761960983276,3,2923,0.909251000879343,1
1,175423438,254849,0.242152631282806,0.555689990520477,3,2925,0.217884643788525,1
1,175425254,558074,0.14246766269207,0.42458575963974,3,2927,0.167772540008117,1
1,175431924,759356,0.802696943283081,0.557993650436401,3,2929,0.776809703173133,1
1,175440507,554901,0.31558108329773,0.525771260261536,3,2931,0.300112527205033,1
1,175462691,360759,0.1316819190979,0.46170961856842,3,2933,0.142602529600958,1
1,175466049,886772,0.754917740821838,0.541616380214691,3,2935,0.732666866136109,1
1,175470476,84373,0.0587267763912678,0.592177927494049,3,2937,0.0495854148429552,1
1,175480733,154506,0.155398473143578,0.545710742473602,3,2939,0.142381724463757,1
1,175497405,312000,0.827026963233948,0.399403482675552,3,2941,0.855998967878954,1
1,175504017,4024,0.856341063976288,0.440527081489563,3,2943,0.871612252112046,1
1,175523116,723094,0.0848043039441109,0.43262192606926,3,2945,0.098012027169578,1
1,175542629,764819,0.825668513774872,0.436825543642044,3,2947,0.845224260211899,1
1,175572428,336802,0.865110278129578,0.46001061797142,3,2949,0.875099653474961,1
1,175583875,657133,0.103004179894924,0.497472196817398,3,2951,0.103527574559843,1
1,175588562,404733,0.143730506300926,0.535696387290955,3,2953,0.134152954650095,1
1,175599590,185985,0.745828926563263,0.51239824295044,3,2955,0.739366122289319,1
1,175606817,715102,0.0430806055665016,0.409689098596573,3,2957,0.0525771929422557,1
1,175613052,4026,0.147452190518379,0.392933458089829,3,2959,0.187629975868166,1
1,175622043,358668,0.996944665908813,0.54602974653244,3,2961,0.99663487412683,1
1,175626997,707324,0.0891970992088318,0.464538365602493,3,2963,0.0960061706562661,1
1,175631128,641128,0.283338755369186,0.347952038049698,3,2965,0.4071520272698,1
1,175647945,484050,0.181428760290146,0.644986689090729,3,2967,0.140645352345112,1
1,175650758,144239,0.888058245182037,0.613832890987396,3,2969,0.855060474849621,1
1,175654621,440769,0.92824798822403,0.484659135341644,3,2971,0.930383929650583,1
1,175674253,238867,0.902141690254211,0.522114932537079,3,2973,0.897613132938726,1
1,175693628,215528,0.164882555603981,0.526157855987549,3,2975,0.156685444993035,1
1,175704580,498505,0.775728344917297,0.425331354141235,3,2977,0.804868721567749,1
1,175710354,323548,0.0347052961587906,0.610961139202118,3,2979,0.0284022124583192,1
1,175711302,327625,0.922722339630127,0.43612402677536,3,2981,0.931476367109646,1
1,175763761,775910,0.868784487247467,0.405523657798767,3,2983,0.88963773371816,1
1,175764095,62773,0.0705727115273476,0.534104585647583,3,2985,0.0660663785930434,1
1,175806590,668691,0.131019562482834,0.355077862739563,3,2987,0.184494129642393,1
1,175811308,571963,0.770053505897522,0.560250222682953,3,2989,0.738548481473485,1
1,175813557,498511,0.787991762161255,0.550324261188507,3,2991,0.764265425571892,1
1,175824378,846606,0.875525951385498,0.318204641342163,3,2993,0.908715975377467,1
1,175836548,798317,0.796941637992859,0.586603403091431,3,2995,0.754402475098203,1
1,175838757,175084,0.790184080600739,0.381103932857513,3,2997,0.830491797784396,1
1,175856575,758673,0.272106766700745,0.514989852905273,3,2999,0.264186532186679,1
1,175877583,648212,0.0722317323088646,0.503481686115265,3,3001,0.0717322340621623,1
1,175880546,782598,0.158095866441727,0.535640120506287,3,3003,0.14757657276708,1
1,175891995,91023,0.111573480069637,0.517066478729248,3,3005,0.107890846399328,1
1,175915356,370322,0.021726218983531,0.438687741756439,3,3007,0.0247627377238107,1
1,175938101,847641,0.296615570783615,0.566632688045502,3,3009,0.26173531552401,1
1,175941838,588591,0.209890961647034,0.338157832622528,3,3011,0.310344669557494,1
1,175973685,584717,0.104140497744083,0.603727400302887,3,3013,0.0862479470799542,1
1,175976853,635108,0.0835586860775948,0.413947373628616,3,3015,0.100929117323693,1
1,176005854,4040,0.167063340544701,0.567817628383637,3,3017,0.147110033392471,1
1,176013680,841526,0.22178553044796,0.474177479743958,3,3019,0.233863416043839,1
1,176013933,372644,0.20022052526474,0.58659565448761,3,3021,0.170663150786236,1
1,176025772,277137,0.872049927711487,0.530125617980957,3,3023,0.86384651176479,1
1,176037491,353284,0.136689484119415,0.554442763328552,3,3025,0.123267443603025,1
1,176044231,99638,0.920130491256714,0.479276150465012,3,3027,0.923309150507884,1
1,176050760,356726,0.897074699401856,0.581936895847321,3,3029,0.87690219541527,1
1,176062266,683818,0.759804785251617,0.480351030826569,3,3031,0.768887047798398,1
1,176065460,138136,0.925956189632416,0.526326537132263,3,3033,0.921840871220329,1
1,176069786,815621,0.703509449958801,0.370020925998688,3,3035,0.764682223364945,1
1,176073461,189622,0.882657110691071,0.576119124889374,3,3037,0.861585062927993,1
1,176076183,234071,0.513544321060181,0.643875420093536,3,3039,0.398791680062564,1
1,176076484,342279,0.0474586188793182,0.40494567155838,3,3041,0.0585987481934058,1
1,176108308,692823,0.881145715713501,0.489572733640671,3,3043,0.883573731146615,1
1,176108599,753766,0.228959679603577,0.317752689123154,3,3045,0.360279688325214,1
1,176114425,750107,0.441250085830689,0.449962198734283,3,3047,0.490319061325483,1
1,176119843,4045,0.662552654743195,0.448599547147751,3,3049,0.694008824701468,1
1,176130759,910488,0.201729997992516,0.549059867858887,3,3051,0.183704919810641,1
1,176134231,582218,0.106886513531208,0.551293849945068,3,3053,0.0969415072758914,1
1,176142137,4046,0.783961594104767,0.461148232221603,3,3055,0.799538185811354,1
1,176156103,764526,0.079659678041935,0.449313879013062,3,3057,0.0886459129828252,1
1,176168336,595761,0.479863882064819,0.445211201906204,3,3059,0.531230515357987,1
1,176171118,4048,0.817607998847961,0.480675041675568,3,3061,0.82439511309016,1
1,176171797,403823,0.761979401111603,0.464230895042419,3,3063,0.777870171417179,1
1,176201898,156432,0.451630204916,0.553783476352692,3,3065,0.407767858920702,1
1,176234820,246997,0.880356907844544,0.478639334440231,3,3067,0.885258804452577,1
1,176235862,196169,0.867310285568237,0.390346378087997,3,3069,0.891176145221922,1
1,176235989,478957,0.163375169038773,0.607982635498047,3,3071,0.134358417082865,1
1,176237770,227596,0.827507317066193,0.449550867080689,3,3073,0.843316418704312,1
1,176246431,319452,0.894488096237183,0.575933337211609,3,3075,0.875595144559303,1
1,176246843,149170,0.152667850255966,0.492733478546143,3,3077,0.154919299076681,1
1,176255821,346943,0.0540113337337971,0.580877840518951,3,3079,0.046491129430539,1
1,176266337,4049,0.864862024784088,0.456510186195374,3,3081,0.87567570561268,1
1,176267683,498519,0.749212980270386,0.530142903327942,3,3083,0.733124154656907,1
1,176408831,820243,0.714141309261322,0.394807904958725,3,3085,0.763828135660643,1
1,176655345,4054,0.157296493649483,0.416618287563324,3,3087,0.188777711330752,1
1,176712506,147042,0.640963733196259,0.632507801055908,3,3089,0.51150491379769,1
1,176733392,100651,0.0877642333507538,0.476805686950684,3,3091,0.0920335429638356,1
1,176741116,186701,0.20066149532795,0.539889872074127,3,3093,0.185835580279601,1
1,176749854,568853,0.74684488773346,0.480370938777924,3,3095,0.75640785787542,1
1,176759070,916655,0.663981974124908,0.446129143238068,3,3097,0.696663922850593,1
1,176763809,4057,0.134200602769852,0.416459411382675,3,3099,0.161120866886278,1
1,176781935,255834,0.015062945894897,0.597576797008514,3,3101,0.0126033557279186,1
1,176785747,367813,0.0490302294492722,0.494252622127533,3,3103,0.0496003736289949,1
1,176787276,697408,0.154147088527679,0.565902233123779,3,3105,0.13619586520872,1
1,176796380,887311,0.132055625319481,0.549934923648834,3,3107,0.120064774613047,1
1,176798811,480125,0.143407642841339,0.487076669931412,3,3109,0.147212596798706,1
1,176800455,773881,0.358094811439514,0.629780173301697,3,3111,0.284301432960457,1
1,176818095,402954,0.0837831422686577,0.45138543844223,3,3113,0.0928066516254938,1
1,176826782,180570,0.809239566326141,0.461792290210724,3,3115,0.822781771605848,1
1,176855677,216419,0.158073961734772,0.441263437271118,3,3117,0.179115181978752,1
1,176868115,425964,0.0457571595907211,0.448566973209381,3,3119,0.0510037099514265,1
1,176885806,396112,0.109853401780128,0.470999151468277,3,3121,0.11661740943447,1
1,176928100,498530,0.327397137880325,0.324620872735977,3,3123,0.502055338277624,1
1,176940536,4061,0.903075814247131,0.607505857944489,3,3125,0.876527856893262,1
1,176944428,645227,0.0693222209811211,0.382906705141068,3,3127,0.0905210329962515,1
1,176957868,778310,0.173243045806885,0.526433289051056,3,3129,0.164544159165135,1
1,176963373,4063,0.0689390003681183,0.480929583311081,3,3131,0.0716726551665738,1
1,177051615,162836,0.103361763060093,0.638164460659027,3,3133,0.0809836409202042,1
1,177057206,498535,0.0305093601346016,0.528012871742249,3,3135,0.028890735214401,1
1,177122105,94998,0.319918394088745,0.309948951005936,3,3137,0.507223699679424,1
1,177141018,561743,0.0600846782326698,0.374714374542236,3,3139,0.0801739702487679,1
1,177190048,303793,0.194263115525246,0.575894415378571,3,3141,0.168662093551944,1
1,177195135,622287,0.626164674758911,0.694436430931091,3,3143,0.450843768319699,1
1,177238397,498536,0.241819143295288,0.488164216279984,3,3145,0.247682168449432,1
1,177243179,796526,0.673899114131928,0.663199961185455,3,3147,0.515883538766995,1
1,177272593,201478,0.0935329720377922,0.520616292953491,3,3149,0.0898290865112705,1
1,177289273,571300,0.777954936027527,0.513593137264252,3,3151,0.771749659612529,1
1,177308715,687480,0.0516824722290039,0.363446056842804,3,3153,0.0711006093696009,1
1,177312584,393238,0.80023854970932,0.460322201251984,3,3155,0.814925265821476,1
1,177317101,422930,0.889813661575317,0.638072609901428,3,3157,0.847778392242332,1
1,177328050,128698,0.114832676947117,0.528109848499298,3,3159,0.108720446393332,1
1,177336957,429247,0.307455480098724,0.539137363433838,3,3161,0.285136498554375,1
1,177362711,896343,0.918381929397583,0.442717850208282,3,3163,0.926771321642976,1
1,177377683,343320,0.803629994392395,0.472794055938721,3,3165,0.813763475336708,1
1,177387418,912242,0.645393073558807,0.444899439811707,3,3167,0.680592173856834,1
1,177410419,603113,0.724575221538544,0.465470641851425,3,3169,0.742367024128073,1
1,177470698,338303,0.832810580730438,0.571805119514465,3,3171,0.804774149704938,1
1,177489463,498538,0.620008587837219,0.484663188457489,3,3173,0.63131741838373,1
1,177490374,902897,0.740496635437012,0.505188286304474,3,3175,0.737775645381478,1
1,177511346,818779,0.0697096809744835,0.514474213123322,3,3177,0.0677484694046014,1
1,177515575,453848,0.0974922850728035,0.512360394001007,3,3179,0.0951403408755789,1
1,177541315,743639,0.0806286484003067,0.561053991317749,3,3181,0.0718546250878048,1
1,177546646,377549,0.864724934101105,0.518307864665985,3,3183,0.859583480841874,1
1,177571147,476784,0.136529952287674,0.534613907337189,3,3185,0.127690236275094,1
1,177575426,787484,0.254796922206879,0.524879157543182,3,3187,0.242719603688889,1
1,177605957,761510,0.0849586650729179,0.606028914451599,3,3189,0.0700945640108589,1
1,177610814,104256,0.134850442409515,0.568592488765717,3,3191,0.118582680103851,1
1,177621545,161321,0.92283833026886,0.347202986478806,3,3193,0.940899186015781,1
1,177666527,766654,0.21671162545681,0.515888750553131,3,3195,0.21003716908389,1
1,177668126,641206,0.123519897460938,0.342868477106094,3,3197,0.180127229110532,1
1,177679085,557679,0.188470795750618,0.494477599859238,3,3199,0.190575665919214,1
1,177693577,884327,0.876002132892609,0.532054543495178,3,3201,0.867508204873324,1
1,177702216,673401,0.104187868535519,0.345173120498657,3,3203,0.150921178892787,1
1,177726177,289862,0.223401978611946,0.533050894737244,3,3205,0.209550327011521,1
1,177763687,294441,0.871805965900421,0.549353063106537,3,3207,0.857766664316765,1
1,177778116,498542,0.65662693977356,0.44704869389534,3,3209,0.689508771897676,1
1,177784144,498543,0.0302910637110472,0.442793995141983,3,3211,0.0342044653308072,1
1,177784483,4072,0.794009029865265,0.502535879611969,3,3213,0.792958967599454,1
1,177786731,498545,0.0985397696495056,0.393374145030975,3,3215,0.12524942334701,1
1,177798771,369695,0.232265248894691,0.452261984348297,3,3217,0.256781751432615,1
1,177814890,146281,0.883821964263916,0.462669789791107,3,3219,0.891893258997183,1
1,177832919,479244,0.929491579532623,0.41176849603653,3,3221,0.940067456441643,1
1,177864802,920599,0.634929418563843,0.398469716310501,3,3223,0.696548460372611,1
1,177888704,392784,0.797829031944275,0.592188596725464,3,3225,0.752126882141615,1
1,177892124,666532,0.901891052722931,0.668124616146088,3,3227,0.852190080900584,1
1,177902531,382612,0.0254833344370127,0.312600404024124,3,3229,0.0407602391247166,1
1,177905461,193609,0.839738428592682,0.463591903448105,3,3231,0.850616002594385,1
1,177919484,354057,0.200938105583191,0.476931691169739,3,3233,0.210657112227501,1
1,177945266,248549,0.0241229813545942,0.344766855239868,3,3235,0.0349844844247149,1
1,177948602,911014,0.894277334213257,0.58637148141861,3,3237,0.87220094718162,1
1,177954269,4073,0.04924476146698,0.451267927885056,3,3239,0.0545626649092635,1
1,177954457,347336,0.0880220383405685,0.548133492469788,3,3241,0.0802925195685066,1
1,177957508,416194,0.021445095539093,0.377407282590866,3,3243,0.0284110780691279,1
1,177980870,906999,0.866387903690338,0.656826853752136,3,3245,0.805328450418498,1
1,177991215,157483,0.877965092658997,0.572962522506714,3,3247,0.857114522995324,1
1,177993055,792919,0.152391478419304,0.504294633865356,3,3249,0.151093694227164,1
1,178000367,80181,0.885875999927521,0.491125524044037,3,3251,0.887866256351247,1
1,178001427,77000,0.785478949546814,0.397835165262222,3,3253,0.821875142753394,1
1,178009442,4074,0.0802951753139496,0.577657401561737,3,3255,0.069500689419772,1
1,178018560,96878,0.0411546900868416,0.414091497659683,3,3257,0.0496927494520355,1
1,178024159,716392,0.780111134052277,0.53640341758728,3,3259,0.762844599928515,1
1,178027565,783995,0.359016001224518,0.523435771465302,3,3261,0.342941790374291,1
1,178029672,215724,0.779717803001404,0.557225465774536,3,3263,0.751247892582699,1
1,178036903,889506,0.825612545013428,0.551927268505096,3,3265,0.805402736287071,1
1,178038783,847421,0.274185419082642,0.556732594966888,3,3267,0.246245164699714,1
1,178044605,313033,0.178844511508942,0.492363512516022,3,3269,0.181618364239696,1
1,178052360,624580,0.712885439395905,0.481663376092911,3,3271,0.723042375011147,1
1,178056733,850339,0.135593220591545,0.475249022245407,3,3273,0.142654917995316,1
1,178066053,275463,0.951493382453918,0.404640823602676,3,3275,0.959262727888392,1
1,178069526,264877,0.959463834762573,0.570947349071503,3,3277,0.952760849805142,1
1,178081080,868159,0.163490921258926,0.464124590158463,3,3279,0.176128268923552,1
1,178087491,762535,0.287218660116196,0.504879236221314,3,3281,0.284442931606613,1
1,178108110,498549,0.19459930062294,0.437290638685226,3,3283,0.222505678612317,1
1,178121420,649024,0.969127416610718,0.523879051208496,3,3285,0.967579053738716,1
1,178147627,379887,0.0595710203051567,0.538891792297363,3,3287,0.0552717829039462,1
1,178158748,242571,0.950211763381958,0.504993140697479,3,3289,0.949709548784642,1
1,178162484,147786,0.0535373948514462,0.501251757144928,3,3291,0.0534036979305459,1
1,178166735,162128,0.855583012104034,0.471922278404236,3,3293,0.863261616623817,1
1,178167267,904469,0.167979255318642,0.386323899030685,3,3295,0.217407278892289,1
1,178177529,238174,0.0812874734401703,0.640536963939667,3,3297,0.0634526015018759,1
1,178205421,918472,0.293656140565872,0.497663617134094,3,3299,0.295034768923792,1
1,178278345,204793,0.0761239677667618,0.479898810386658,3,3301,0.0793125197637271,1
1,178288966,375125,0.834603905677795,0.504377007484436,3,3303,0.833143239095177,1
1,178305760,471979,0.0497122593224049,0.433069974184036,3,3305,0.0573951812476375,1
1,178318640,476925,0.17490316927433,0.523976862430573,3,3307,0.166899706661671,1
1,178340156,655846,0.784992814064026,0.441427528858185,3,3309,0.807538683837691,1
1,178362074,799869,0.162660956382751,0.425792455673218,3,3311,0.191009674097641,1
1,178366210,905856,0.0995955094695091,0.684445381164551,3,3313,0.0727563602665067,1
1,178376700,331284,0.907034516334534,0.418306052684784,3,3315,0.92009072460308,1
1,178380593,237117,0.335760444402695,0.477724581956863,3,3317,0.351416335985211,1
1,178386167,307048,0.197330668568611,0.554273068904877,3,3319,0.178008530126219,1
1,178403664,673756,0.32192525267601,0.440251529216766,3,3321,0.365615144198061,1
1,178418289,817038,0.309217780828476,0.499333471059799,3,3323,0.309630536254843,1
1,178434267,99914,0.916207611560822,0.549635410308838,3,3325,0.906972716819678,1
1,178437695,446745,0.265256464481354,0.417013883590698,3,3327,0.318042725816899,1
1,178448984,865675,0.0948587730526924,0.431464225053787,3,3329,0.109926579707584,1
1,178467807,110446,0.118878699839115,0.435776144266129,3,3331,0.136398815542454,1
1,178493251,4085,0.787157356739044,0.639815509319305,3,3333,0.704536635019022,1
1,178510147,4088,0.184155002236366,0.536406397819519,3,3335,0.171656232089096,1
1,178807567,417025,0.0882115587592125,0.454243272542954,3,3337,0.0970972649362365,1
1,178808118,235421,0.911265194416046,0.45443993806839,3,3339,0.918675493519651,1
1,178813173,443803,0.144415676593781,0.505046010017395,3,3341,0.142972792309365,1
1,178820893,828229,0.62070369720459,0.693781614303589,3,3343,0.447333630934892,1
1,178828989,498557,0.820441544055939,0.510777890682221,3,3345,0.816485751027835,1
1,178838258,765381,0.320729523897171,0.558377742767334,3,3347,0.28719762566791,1
1,178854183,378737,0.935905635356903,0.562997341156006,3,3349,0.926665932865665,1
1,178858423,627435,0.882463037967682,0.466613709926605,3,3351,0.889820038291437,1
1,178862819,4094,0.0990765020251274,0.522769272327423,3,3353,0.0947612142389591,1
1,178864200,143882,0.105338513851166,0.487709522247315,3,3355,0.107993087120564,1
1,178942886,691725,0.157507166266441,0.621565163135529,3,3357,0.126702054432946,1
1,178957043,4095,0.919423699378967,0.484614372253418,3,3359,0.921829115633922,1
1,178970085,88244,0.408949553966522,0.65542083978653,3,3361,0.311974787145704,1
1,178971830,114132,0.182608664035797,0.622937977313995,3,3363,0.146570501948826,1
1,178988976,189948,0.0579464584589005,0.591614902019501,3,3365,0.0489731227704863,1
1,179006647,810493,0.89541882276535,0.551680445671082,3,3367,0.883363132139981,1
1,179024251,4096,0.908843100070953,0.54256409406662,3,3369,0.900361013699783,1
1,179052423,276601,0.0974779203534126,0.461601585149765,3,3371,0.10558663952788,1
1,179091866,899759,0.697551190853119,0.426092028617859,3,3373,0.736500602685049,1
