"ID","family","joint","model","interval","state","certainty"
"elk-287","weibull",TRUE,"H2",147,2,0.998498427402075
"elk-287","weibull",TRUE,"H2",148,2,0.998299394314042
"elk-287","weibull",TRUE,"H2",149,2,0.998964671777594
"elk-287","weibull",TRUE,"H2",150,2,0.999296519800329
"elk-287","weibull",TRUE,"H2",151,2,0.998316205879884
"elk-287","weibull",TRUE,"H2",152,2,0.995926466704446
"elk-287","weibull",TRUE,"H2",153,2,0.999787139334351
"elk-287","weibull",TRUE,"H2",154,2,0.997665392594696
"elk-287","weibull",TRUE,"H2",155,2,0.999810478983018
"elk-287","weibull",TRUE,"H2",156,2,0.995187380531516
"elk-287","weibull",TRUE,"H2",157,2,0.999748143732738
"elk-287","weibull",TRUE,"H2",158,2,0.986966458751186
"elk-287","weibull",TRUE,"H2",159,2,0.994958368193345
"elk-287","weibull",TRUE,"H2",160,2,0.998439003450539
"elk-287","weibull",TRUE,"H2",161,2,0.997789007705365
"elk-287","weibull",TRUE,"H2",162,2,0.998192119801809
"elk-287","weibull",TRUE,"H2",163,2,0.999488886125835
"elk-287","weibull",TRUE,"H3",1,1,0.999993418886489
"elk-287","weibull",TRUE,"H3",2,1,0.972931642519745
"elk-287","weibull",TRUE,"H3",3,1,0.997718544825248
"elk-287","weibull",TRUE,"H3",4,1,0.994598735397796
"elk-287","weibull",TRUE,"H3",5,3,1
"elk-287","weibull",TRUE,"H3",6,3,1
"elk-287","weibull",TRUE,"H3",7,3,1
"elk-287","weibull",TRUE,"H3",8,3,1
"elk-287","weibull",TRUE,"H3",9,3,0.999999999999992
"elk-287","weibull",TRUE,"H3",10,3,1
"elk-287","weibull",TRUE,"H3",11,1,0.917462777433565
"elk-287","weibull",TRUE,"H3",12,1,0.996216727505927
"elk-287","weibull",TRUE,"H3",13,1,0.990514641308995
"elk-287","weibull",TRUE,"H3",14,3,0.999999999999983
"elk-287","weibull",TRUE,"H3",15,3,0.999999999869244
"elk-287","weibull",TRUE,"H3",16,1,0.642006441360175
"elk-287","weibull",TRUE,"H3",17,3,0.999769699128506
"elk-287","weibull",TRUE,"H3",18,1,0.970502030534854
"elk-287","weibull",TRUE,"H3",19,1,0.788986071960956
"elk-287","weibull",TRUE,"H3",20,1,0.984003086301764
"elk-287","weibull",TRUE,"H3",21,1,0.996086214567763
"elk-287","weibull",TRUE,"H3",22,1,0.993714117186069
"elk-287","weibull",TRUE,"H3",23,1,0.998079042436769
"elk-287","weibull",TRUE,"H3",24,1,0.996645455938552
"elk-287","weibull",TRUE,"H3",25,1,0.989413755675933
"elk-287","weibull",TRUE,"H3",26,3,0.999999931669478
"elk-287","weibull",TRUE,"H3",27,3,1
"elk-287","weibull",TRUE,"H3",28,1,0.975594445620664
"elk-287","weibull",TRUE,"H3",29,3,1
"elk-287","weibull",TRUE,"H3",30,3,1
"elk-287","weibull",TRUE,"H3",31,3,1
"elk-287","weibull",TRUE,"H3",32,1,0.939253930088561
"elk-287","weibull",TRUE,"H3",33,3,0.999455851912411
"elk-287","weibull",TRUE,"H3",34,3,0.999999999999999
"elk-287","weibull",TRUE,"H3",35,3,0.999999960914794
"elk-287","weibull",TRUE,"H3",36,3,0.999999999999592
"elk-287","weibull",TRUE,"H3",37,3,0.999999999991226
"elk-287","weibull",TRUE,"H3",38,1,0.976247451066548
"elk-287","weibull",TRUE,"H3",39,3,0.999999999967748
"elk-287","weibull",TRUE,"H3",40,1,0.942556242500921
"elk-287","weibull",TRUE,"H3",41,3,0.999999765340213
"elk-287","weibull",TRUE,"H3",42,1,0.911599741893292
"elk-287","weibull",TRUE,"H3",43,1,0.969873937291336
"elk-287","weibull",TRUE,"H3",44,1,0.998227425649027
"elk-287","weibull",TRUE,"H3",45,1,0.993726369160672
"elk-287","weibull",TRUE,"H3",46,1,0.997444719611806
"elk-287","weibull",TRUE,"H3",47,1,0.998455682171143
"elk-287","weibull",TRUE,"H3",48,1,0.990183856851705
"elk-287","weibull",TRUE,"H3",49,1,0.905940918011599
"elk-287","weibull",TRUE,"H3",50,3,1
"elk-287","weibull",TRUE,"H3",51,3,0.600022997723449
"elk-287","weibull",TRUE,"H3",52,3,1
"elk-287","weibull",TRUE,"H3",53,3,1
"elk-287","weibull",TRUE,"H3",54,3,1
"elk-287","weibull",TRUE,"H3",55,1,0.977591985577619
"elk-287","weibull",TRUE,"H3",56,1,0.996576646447584
"elk-287","weibull",TRUE,"H3",57,1,0.987884335522205
"elk-287","weibull",TRUE,"H3",58,1,0.998575381870761
"elk-287","weibull",TRUE,"H3",59,1,0.996361608846045
"elk-287","weibull",TRUE,"H3",60,1,0.993550916027267
"elk-287","weibull",TRUE,"H3",61,1,0.998624165017325
"elk-287","weibull",TRUE,"H3",62,1,0.995448053798679
"elk-287","weibull",TRUE,"H3",63,1,0.960961429723181
"elk-287","weibull",TRUE,"H3",64,1,0.997043693136944
"elk-287","weibull",TRUE,"H3",65,1,0.996104433189372
"elk-287","weibull",TRUE,"H3",66,1,0.964245778483804
"elk-287","weibull",TRUE,"H3",67,3,0.999999573849269
"elk-287","weibull",TRUE,"H3",68,1,0.932802416747898
"elk-287","weibull",TRUE,"H3",69,1,0.988660019408492
"elk-287","weibull",TRUE,"H3",70,3,0.999997996373632
"elk-287","weibull",TRUE,"H3",71,3,1
"elk-287","weibull",TRUE,"H3",72,1,0.970366329050227
"elk-287","weibull",TRUE,"H3",73,3,1
"elk-287","weibull",TRUE,"H3",74,3,1
"elk-287","weibull",TRUE,"H3",75,3,0.999999999999985
"elk-287","weibull",TRUE,"H3",76,3,0.985244068108502
"elk-287","weibull",TRUE,"H3",77,3,1
"elk-287","weibull",TRUE,"H3",78,1,0.896914284075954
"elk-287","weibull",TRUE,"H3",79,3,1
"elk-287","weibull",TRUE,"H3",80,1,0.897922306146311
"elk-287","weibull",TRUE,"H3",81,1,0.998254866794392
"elk-287","weibull",TRUE,"H3",82,1,0.993147110025422
"elk-287","weibull",TRUE,"H3",83,1,0.998695921991853
"elk-287","weibull",TRUE,"H3",84,1,0.983407934191072
"elk-287","weibull",TRUE,"H3",85,1,0.992538649377978
"elk-287","weibull",TRUE,"H3",86,1,0.994687768900208
"elk-287","weibull",TRUE,"H3",87,1,0.992953239525503
"elk-287","weibull",TRUE,"H3",88,3,1
"elk-287","weibull",TRUE,"H3",89,3,1
"elk-287","weibull",TRUE,"H3",90,1,0.994862093454831
"elk-287","weibull",TRUE,"H3",91,1,0.80846648777491
"elk-287","weibull",TRUE,"H3",92,2,0.558211187486346
"elk-287","weibull",TRUE,"H3",93,2,0.619049352425958
"elk-287","weibull",TRUE,"H3",94,2,0.727789129419742
"elk-287","weibull",TRUE,"H3",95,2,0.727814274829145
"elk-287","weibull",TRUE,"H3",96,2,0.80867015152706
"elk-287","weibull",TRUE,"H3",97,2,0.973840899490041
"elk-287","weibull",TRUE,"H3",98,2,0.999936744381947
"elk-287","weibull",TRUE,"H3",99,2,0.999938808353363
"elk-287","weibull",TRUE,"H3",100,2,0.999938578607079
"elk-287","weibull",TRUE,"H3",101,2,0.999939726399499
"elk-287","weibull",TRUE,"H3",102,2,0.999939905656708
"elk-287","weibull",TRUE,"H3",103,2,0.999942081549822
"elk-287","weibull",TRUE,"H3",104,2,0.999954076661161
"elk-287","weibull",TRUE,"H3",105,2,0.999974484059066
"elk-287","weibull",TRUE,"H3",106,2,0.999987086942535
"elk-287","weibull",TRUE,"H3",107,2,0.999994275891353
"elk-287","weibull",TRUE,"H3",108,2,0.999999997421464
"elk-287","weibull",TRUE,"H3",109,2,0.999999994540188
"elk-287","weibull",TRUE,"H3",110,2,0.999999986452608
"elk-287","weibull",TRUE,"H3",111,2,0.999999995189012
"elk-287","weibull",TRUE,"H3",112,2,0.999999999178091
"elk-287","weibull",TRUE,"H3",113,2,0.99999999603206
"elk-287","weibull",TRUE,"H3",114,2,0.999999992469212
"elk-287","weibull",TRUE,"H3",115,2,0.999999999548974
"elk-287","weibull",TRUE,"H3",116,2,0.999999997825632
"elk-287","weibull",TRUE,"H3",117,2,0.999999993810744
"elk-287","weibull",TRUE,"H3",118,2,0.999999997259458
"elk-287","weibull",TRUE,"H3",119,2,0.999999997011864
"elk-287","weibull",TRUE,"H3",120,2,0.999999999134205
"elk-287","weibull",TRUE,"H3",121,2,0.999999997294742
"elk-287","weibull",TRUE,"H3",122,2,0.999999994770933
"elk-287","weibull",TRUE,"H3",123,2,0.99999983692862
"elk-287","weibull",TRUE,"H3",124,2,0.999999558150466
"elk-287","weibull",TRUE,"H3",125,2,0.9999995959246
"elk-287","weibull",TRUE,"H3",126,2,0.999999931274884
"elk-287","weibull",TRUE,"H3",127,2,0.999999901152565
"elk-287","weibull",TRUE,"H3",128,2,0.99999997517424
"elk-287","weibull",TRUE,"H3",129,2,0.99999998808174
"elk-287","weibull",TRUE,"H3",130,2,0.999999998707562
"elk-287","weibull",TRUE,"H3",131,2,0.999999993069873
"elk-287","weibull",TRUE,"H3",132,2,0.99999997050404
"elk-287","weibull",TRUE,"H3",133,2,0.999999999980413
"elk-287","weibull",TRUE,"H3",134,2,0.999999999970183
"elk-287","weibull",TRUE,"H3",135,2,0.999999999824288
"elk-287","weibull",TRUE,"H3",136,2,0.999999999728429
"elk-287","weibull",TRUE,"H3",137,2,0.999999992214002
"elk-287","weibull",TRUE,"H3",138,2,0.999999961411464
"elk-287","weibull",TRUE,"H3",139,2,0.999999999504164
"elk-287","weibull",TRUE,"H3",140,2,0.999999999943344
"elk-287","weibull",TRUE,"H3",141,2,0.999999999606943
"elk-287","weibull",TRUE,"H3",142,2,0.999999994906483
"elk-287","weibull",TRUE,"H3",143,2,0.999999971656323
"elk-287","weibull",TRUE,"H3",144,2,0.999999856626393
"elk-287","weibull",TRUE,"H3",145,2,0.99999989107045
"elk-287","weibull",TRUE,"H3",146,2,0.999999980887083
"elk-287","weibull",TRUE,"H3",147,2,0.999999973436522
"elk-287","weibull",TRUE,"H3",148,2,0.999999998997936
"elk-287","weibull",TRUE,"H3",149,2,0.999999978217346
"elk-287","weibull",TRUE,"H3",150,2,0.999999817722236
"elk-287","weibull",TRUE,"H3",151,2,0.999999810696564
"elk-287","weibull",TRUE,"H3",152,2,0.999999827293122
"elk-287","weibull",TRUE,"H3",153,2,0.999999823846384
"elk-287","weibull",TRUE,"H3",154,2,0.999999957752889
"elk-287","weibull",TRUE,"H3",155,2,0.999999880339095
"elk-287","weibull",TRUE,"H3",156,2,0.999999846508608
"elk-287","weibull",TRUE,"H3",157,2,0.999999882902049
"elk-287","weibull",TRUE,"H3",158,2,0.999999923614344
"elk-287","weibull",TRUE,"H3",159,2,0.999999894000682
"elk-287","weibull",TRUE,"H3",160,2,0.999999993906173
"elk-287","weibull",TRUE,"H3",161,2,0.999999955777205
"elk-287","weibull",TRUE,"H3",162,2,0.999999747425725
"elk-287","weibull",TRUE,"H3",163,2,0.999998615939417
"elk-363","weibull",TRUE,"M21",1,1,1
"elk-363","weibull",TRUE,"M21",2,1,1
"elk-363","weibull",TRUE,"M21",3,1,1
"elk-363","weibull",TRUE,"M21",4,1,1
"elk-363","weibull",TRUE,"M21",5,1,1
"elk-363","weibull",TRUE,"M21",6,1,1
"elk-363","weibull",TRUE,"M21",7,1,1
"elk-363","weibull",TRUE,"M21",8,1,1
"elk-363","weibull",TRUE,"M21",9,1,1
"elk-363","weibull",TRUE,"M21",10,1,1
"elk-363","weibull",TRUE,"M21",11,1,1
"elk-363","weibull",TRUE,"M21",12,1,1
"elk-363","weibull",TRUE,"M21",13,1,1
"elk-363","weibull",TRUE,"M21",14,1,1
"elk-363","weibull",TRUE,"M21",15,1,1
"elk-363","weibull",TRUE,"M21",16,1,1
"elk-363","weibull",TRUE,"M21",17,1,1
"elk-363","weibull",TRUE,"M21",18,1,1
"elk-363","weibull",TRUE,"M21",19,1,1
"elk-363","weibull",TRUE,"M21",20,1,1
"elk-363","weibull",TRUE,"M21",21,1,1
"elk-363","weibull",TRUE,"M21",22,1,1
"elk-363","weibull",TRUE,"M21",23,1,1
"elk-363","weibull",TRUE,"M21",24,1,1
"elk-363","weibull",TRUE,"M21",25,1,1
"elk-363","weibull",TRUE,"M21",26,1,1
"elk-363","weibull",TRUE,"M21",27,1,1
"elk-363","weibull",TRUE,"M21",28,1,1
"elk-363","weibull",TRUE,"M21",29,1,1
"elk-363","weibull",TRUE,"M21",30,1,1
"elk-363","weibull",TRUE,"M21",31,1,1
"elk-363","weibull",TRUE,"M21",32,1,1
"elk-363","weibull",TRUE,"M21",33,1,1
"elk-363","weibull",TRUE,"M21",34,1,1
"elk-363","weibull",TRUE,"M21",35,1,1
"elk-363","weibull",TRUE,"M21",36,1,1
"elk-363","weibull",TRUE,"M21",37,1,1
"elk-363","weibull",TRUE,"M21",38,1,1
"elk-363","weibull",TRUE,"M21",39,1,1
"elk-363","weibull",TRUE,"M21",40,1,1
"elk-363","weibull",TRUE,"M21",41,1,1
"elk-363","weibull",TRUE,"M21",42,1,1
"elk-363","weibull",TRUE,"M21",43,1,1
"elk-363","weibull",TRUE,"M21",44,1,1
"elk-363","weibull",TRUE,"M21",45,1,1
"elk-363","weibull",TRUE,"M21",46,1,1
"elk-363","weibull",TRUE,"M21",47,1,0.999999957343544
"elk-363","weibull",TRUE,"M21",48,1,1
"elk-363","weibull",TRUE,"M21",49,1,1
"elk-363","weibull",TRUE,"M21",50,1,1
"elk-363","weibull",TRUE,"M21",51,1,1
"elk-363","weibull",TRUE,"M21",52,1,1
"elk-363","weibull",TRUE,"M21",53,1,1
"elk-363","weibull",TRUE,"M21",54,1,1
"elk-363","weibull",TRUE,"M21",55,1,1
"elk-363","weibull",TRUE,"M21",56,1,1
"elk-363","weibull",TRUE,"M21",57,1,1
"elk-363","weibull",TRUE,"M21",58,1,1
"elk-363","weibull",TRUE,"M21",59,1,1
"elk-363","weibull",TRUE,"M21",60,1,1
"elk-363","weibull",TRUE,"M21",61,1,1
"elk-363","weibull",TRUE,"M21",62,1,1
"elk-363","weibull",TRUE,"M21",63,1,1
"elk-363","weibull",TRUE,"M21",64,1,1
"elk-363","weibull",TRUE,"M21",65,1,1
"elk-363","weibull",TRUE,"M21",66,1,1
"elk-363","weibull",TRUE,"M21",67,1,1
"elk-363","weibull",TRUE,"M21",68,1,1
"elk-363","weibull",TRUE,"M21",69,1,1
"elk-363","weibull",TRUE,"M21",70,1,1
"elk-363","weibull",TRUE,"M21",71,1,1
"elk-363","weibull",TRUE,"M21",72,1,1
"elk-363","weibull",TRUE,"M21",73,1,1
"elk-363","weibull",TRUE,"M21",74,1,1
"elk-363","weibull",TRUE,"M21",75,1,1
"elk-363","weibull",TRUE,"M21",76,1,1
"elk-363","weibull",TRUE,"M21",77,1,1
"elk-363","weibull",TRUE,"M21",78,1,1
"elk-363","weibull",TRUE,"M21",79,1,1
"elk-363","weibull",TRUE,"M21",80,1,1
"elk-363","weibull",TRUE,"M21",81,1,1
"elk-363","weibull",TRUE,"M21",82,1,1
"elk-363","weibull",TRUE,"M21",83,1,1
"elk-363","weibull",TRUE,"M21",84,1,1
"elk-363","weibull",TRUE,"M21",85,1,1
"elk-363","weibull",TRUE,"M21",86,1,1
"elk-363","weibull",TRUE,"M21",87,1,1
"elk-363","weibull",TRUE,"M21",88,1,1
"elk-363","weibull",TRUE,"M21",89,1,0.999999965408457
"elk-363","weibull",TRUE,"M21",90,1,1
"elk-363","weibull",TRUE,"M21",91,1,1
"elk-363","weibull",TRUE,"M21",92,1,1
"elk-363","weibull",TRUE,"M21",93,1,1
"elk-363","weibull",TRUE,"M21",94,1,1
"elk-363","weibull",TRUE,"M21",95,1,1
"elk-363","weibull",TRUE,"M21",96,1,1
"elk-363","weibull",TRUE,"M21",97,1,1
"elk-363","weibull",TRUE,"M21",98,1,1
"elk-363","weibull",TRUE,"M21",99,1,1
"elk-363","weibull",TRUE,"M21",100,1,0.999999999994339
"elk-363","weibull",TRUE,"M21",101,1,1
"elk-363","weibull",TRUE,"M21",102,1,1
"elk-363","weibull",TRUE,"M21",103,1,1
"elk-363","weibull",TRUE,"M21",104,1,1
"elk-363","weibull",TRUE,"M21",105,1,1
"elk-363","weibull",TRUE,"M21",106,1,1
"elk-363","weibull",TRUE,"M21",107,1,1
"elk-363","weibull",TRUE,"M21",108,1,1
"elk-363","weibull",TRUE,"M21",109,1,1
"elk-363","weibull",TRUE,"M21",110,1,1
"elk-363","weibull",TRUE,"M21",111,1,1
"elk-363","weibull",TRUE,"M21",112,1,1
"elk-363","weibull",TRUE,"M21",113,1,1
"elk-363","weibull",TRUE,"M21",114,1,1
"elk-363","weibull",TRUE,"M21",115,1,1
"elk-363","weibull",TRUE,"M21",116,1,1
"elk-363","weibull",TRUE,"M21",117,1,1
"elk-363","weibull",TRUE,"M21",118,1,1
"elk-363","weibull",TRUE,"M21",119,1,1
"elk-363","weibull",TRUE,"M21",120,1,1
"elk-363","weibull",TRUE,"M21",121,1,1
"elk-363","weibull",TRUE,"M21",122,1,1
"elk-363","weibull",TRUE,"M21",123,1,1
"elk-363","weibull",TRUE,"M21",124,1,1
"elk-363","weibull",TRUE,"M21",125,1,1
"elk-363","weibull",TRUE,"M21",126,1,1
"elk-363","weibull",TRUE,"M21",127,1,1
"elk-363","weibull",TRUE,"M21",128,1,1
"elk-363","weibull",TRUE,"M21",129,1,1
"elk-363","weibull",TRUE,"M21",130,1,1
"elk-363","weibull",TRUE,"M21",131,1,1
"elk-363","weibull",TRUE,"M21",132,1,1
"elk-363","weibull",TRUE,"M21",133,1,1
"elk-363","weibull",TRUE,"M21",134,1,1
"elk-363","weibull",TRUE,"M21",135,1,1
"elk-363","weibull",TRUE,"M21",136,1,1
"elk-363","weibull",TRUE,"M21",137,1,1
"elk-363","weibull",TRUE,"M21",138,1,1
"elk-363","weibull",TRUE,"M21",139,1,0.999999975945099
"elk-363","weibull",TRUE,"M21",140,1,1
"elk-363","weibull",TRUE,"M21",141,1,1
"elk-363","weibull",TRUE,"M21",142,1,0.999999726085161
"elk-363","weibull",TRUE,"M21",143,1,0.999999982574763
"elk-363","weibull",TRUE,"M21",144,1,1
"elk-363","weibull",TRUE,"M21",145,1,1
"elk-363","weibull",TRUE,"M21",146,1,1
"elk-363","weibull",TRUE,"M21",147,1,1
"elk-363","weibull",TRUE,"M21",148,1,0.999999999906422
"elk-363","weibull",TRUE,"M21",149,1,1
"elk-363","weibull",TRUE,"M21",150,1,0.999999833254242
"elk-363","weibull",TRUE,"M21",151,1,1
"elk-363","weibull",TRUE,"M21",152,1,1
"elk-363","weibull",TRUE,"M21",153,1,1
"elk-363","weibull",TRUE,"M21",154,1,1
"elk-363","weibull",TRUE,"M21",155,1,1
"elk-363","weibull",TRUE,"M21",156,1,1
"elk-363","weibull",TRUE,"M21",157,1,1
"elk-363","weibull",TRUE,"M21",158,1,0.999999999996458
"elk-363","weibull",TRUE,"M21",159,1,1
"elk-363","weibull",TRUE,"M21",160,1,1
"elk-363","weibull",TRUE,"M21",161,1,1
"elk-363","weibull",TRUE,"M21",162,1,1
"elk-363","weibull",TRUE,"M21",163,1,1
"elk-363","weibull",TRUE,"M21",164,1,1
"elk-363","weibull",TRUE,"M21",165,1,1
"elk-363","weibull",TRUE,"M21",166,1,0.999999999615249
"elk-363","weibull",TRUE,"M21",167,1,0.999999997929346
"elk-363","weibull",TRUE,"M21",168,1,1
"elk-363","weibull",TRUE,"M21",169,1,1
"elk-363","weibull",TRUE,"M21",170,1,1
"elk-363","weibull",TRUE,"M21",171,1,1
"elk-363","weibull",TRUE,"M21",172,1,0.999999529786524
"elk-363","weibull",TRUE,"M21",173,1,1
"elk-363","weibull",TRUE,"M21",174,1,1
"elk-363","weibull",TRUE,"M21",175,1,0.999999977555255
"elk-363","weibull",TRUE,"M21",176,1,1
"elk-363","weibull",TRUE,"M21",177,1,1
"elk-363","weibull",TRUE,"M21",178,1,1
"elk-363","weibull",TRUE,"M21",179,1,1
"elk-363","weibull",TRUE,"M21",180,1,1
"elk-363","weibull",TRUE,"M21",181,1,1
"elk-363","weibull",TRUE,"M21",182,1,0.999999999895599
"elk-363","weibull",TRUE,"M21",183,1,1
"elk-363","weibull",TRUE,"M21",184,1,1
"elk-363","weibull",TRUE,"M21",185,1,1
"elk-363","weibull",TRUE,"M21",186,1,1
"elk-363","weibull",TRUE,"M21",187,1,0.999999085926046
"elk-363","weibull",TRUE,"M21",188,1,1
"elk-363","weibull",TRUE,"M21",189,1,1
"elk-363","weibull",TRUE,"M21",190,1,1
"elk-363","weibull",TRUE,"M21",191,1,1
"elk-363","weibull",TRUE,"M21",192,1,1
"elk-363","weibull",TRUE,"M21",193,1,1
"elk-363","weibull",TRUE,"M21",194,1,1
"elk-363","weibull",TRUE,"M21",195,1,1
"elk-363","weibull",TRUE,"M21",196,1,1
"elk-363","weibull",TRUE,"M21",197,1,0.999999954330138
"elk-363","weibull",TRUE,"M21",198,1,1
"elk-363","weibull",TRUE,"M21",199,1,0.999999999993391
"elk-363","weibull",TRUE,"M21",200,1,1
"elk-363","weibull",TRUE,"M21",201,1,1
"elk-363","weibull",TRUE,"M21",202,1,1
"elk-363","weibull",TRUE,"M21",203,1,0.999997285143294
"elk-363","weibull",TRUE,"M21",204,1,1
"elk-363","weibull",TRUE,"M21",205,1,1
"elk-363","weibull",TRUE,"M21",206,1,1
"elk-363","weibull",TRUE,"M21",207,2,0.987383439532967
"elk-363","weibull",TRUE,"M21",208,2,0.999347488694968
"elk-363","weibull",TRUE,"M21",209,2,0.999972597872946
"elk-363","weibull",TRUE,"M21",210,2,0.999999670364473
"elk-363","weibull",TRUE,"M21",211,2,0.999999945278084
"elk-363","weibull",TRUE,"M21",212,2,0.999999997221877
"elk-363","weibull",TRUE,"M21",213,2,0.999999998916118
"elk-363","weibull",TRUE,"M21",214,2,0.999999999177766
"elk-363","weibull",TRUE,"M21",215,2,0.999999998887019
"elk-363","weibull",TRUE,"M21",216,2,0.999999991116717
"elk-363","weibull",TRUE,"M21",217,2,0.999999811409075
"elk-363","weibull",TRUE,"H2",1,1,0.999998514609751
"elk-363","weibull",TRUE,"H2",2,1,0.994884645480512
"elk-363","weibull",TRUE,"H2",3,1,0.976564140867327
"elk-363","weibull",TRUE,"H2",4,2,0.609551092386807
"elk-363","weibull",TRUE,"H2",5,1,0.817513465876634
"elk-363","weibull",TRUE,"H2",6,1,0.57976903280891
"elk-363","weibull",TRUE,"H2",7,1,0.947086880222884
"elk-363","weibull",TRUE,"H2",8,1,0.979487737367383
"elk-363","weibull",TRUE,"H2",9,1,0.992989349205461
"elk-363","weibull",TRUE,"H2",10,1,0.97388944013026
"elk-363","weibull",TRUE,"H2",11,1,0.910280624964857
"elk-363","weibull",TRUE,"H2",12,1,0.662352454413493
"elk-363","weibull",TRUE,"H2",13,1,0.850168228654854
"elk-363","weibull",TRUE,"H2",14,1,0.599316764021597
"elk-363","weibull",TRUE,"H2",15,1,0.682610523925936
"elk-363","weibull",TRUE,"H2",16,1,0.927393712800371
"elk-363","weibull",TRUE,"H2",17,1,0.942967540134068
"elk-363","weibull",TRUE,"H2",18,1,0.729967307506117
"elk-363","weibull",TRUE,"H2",19,1,0.726720713619577
"elk-363","weibull",TRUE,"H2",20,1,0.573265163098368
"elk-363","weibull",TRUE,"H2",21,1,0.531049301507971
"elk-363","weibull",TRUE,"H2",22,1,0.686235513412305
"elk-363","weibull",TRUE,"H2",23,1,0.964881928072421
"elk-363","weibull",TRUE,"H2",24,1,0.987359632516872
"elk-363","weibull",TRUE,"H2",25,1,0.991179399645809
"elk-363","weibull",TRUE,"H2",26,1,0.990077876571741
"elk-363","weibull",TRUE,"H2",27,1,0.986939945812971
"elk-363","weibull",TRUE,"H2",28,1,0.972519643765857
"elk-363","weibull",TRUE,"H2",29,1,0.96428582261705
"elk-363","weibull",TRUE,"H2",30,1,0.930502457196002
"elk-363","weibull",TRUE,"H2",31,1,0.982165798903602
"elk-363","weibull",TRUE,"H2",32,1,0.95334897053313
"elk-363","weibull",TRUE,"H2",33,2,0.999955906490705
"elk-363","weibull",TRUE,"H2",34,2,0.874528392743318
"elk-363","weibull",TRUE,"H2",35,2,0.999604334016146
"elk-363","weibull",TRUE,"H2",36,1,0.738093787393485
"elk-363","weibull",TRUE,"H2",37,2,0.671961869134669
"elk-363","weibull",TRUE,"H2",38,2,0.990384001011398
"elk-363","weibull",TRUE,"H2",39,1,0.61949610977248
"elk-363","weibull",TRUE,"H2",40,1,0.916710729294242
"elk-363","weibull",TRUE,"H2",41,2,0.950906406297193
"elk-363","weibull",TRUE,"H2",42,2,0.873483841497643
"elk-363","weibull",TRUE,"H2",43,2,0.931334468933743
"elk-363","weibull",TRUE,"H2",44,2,0.984044524976323
"elk-363","weibull",TRUE,"H2",45,1,0.917718334004215
"elk-363","weibull",TRUE,"H2",46,1,0.978860381618395
"elk-363","weibull",TRUE,"H2",47,1,0.924566026227465
"elk-363","weibull",TRUE,"H2",48,1,0.964305740583817
"elk-363","weibull",TRUE,"H2",49,1,0.990468264727829
"elk-363","weibull",TRUE,"H2",50,1,0.968805768175726
"elk-363","weibull",TRUE,"H2",51,1,0.895666492719141
"elk-363","weibull",TRUE,"H2",52,1,0.880913695486402
"elk-363","weibull",TRUE,"H2",53,1,0.925492751563322
"elk-363","weibull",TRUE,"H2",54,1,0.979088377309044
"elk-363","weibull",TRUE,"H2",55,1,0.994555419564565
"elk-363","weibull",TRUE,"H2",56,1,0.993095357438019
"elk-363","weibull",TRUE,"H2",57,1,0.984882095825749
"elk-363","weibull",TRUE,"H2",58,1,0.965848572259168
"elk-363","weibull",TRUE,"H2",59,1,0.937231361884552
"elk-363","weibull",TRUE,"H2",60,1,0.97206989280097
"elk-363","weibull",TRUE,"H2",61,2,0.58777222400009
"elk-363","weibull",TRUE,"H2",62,2,0.970852475497673
"elk-363","weibull",TRUE,"H2",63,2,0.624601756341704
"elk-363","weibull",TRUE,"H2",64,1,0.810090265361968
"elk-363","weibull",TRUE,"H2",65,2,0.998126167521412
"elk-363","weibull",TRUE,"H2",66,2,0.999861110664401
"elk-363","weibull",TRUE,"H2",67,2,0.999996258627477
"elk-363","weibull",TRUE,"H2",68,2,0.999873654285881
"elk-363","weibull",TRUE,"H2",69,1,0.55565025931112
"elk-363","weibull",TRUE,"H2",70,1,0.985258495219209
"elk-363","weibull",TRUE,"H2",71,1,0.995780726579883
"elk-363","weibull",TRUE,"H2",72,1,0.959776327390969
"elk-363","weibull",TRUE,"H2",73,1,0.905611729090167
"elk-363","weibull",TRUE,"H2",74,1,0.99025375281198
"elk-363","weibull",TRUE,"H2",75,1,0.937926095689775
"elk-363","weibull",TRUE,"H2",76,1,0.99500869405365
"elk-363","weibull",TRUE,"H2",77,1,0.987762187349791
"elk-363","weibull",TRUE,"H2",78,1,0.99436935646459
"elk-363","weibull",TRUE,"H2",79,1,0.950781013582973
"elk-363","weibull",TRUE,"H2",80,1,0.942099428367296
"elk-363","weibull",TRUE,"H2",81,1,0.989116246474471
"elk-363","weibull",TRUE,"H2",82,1,0.992526524967174
"elk-363","weibull",TRUE,"H2",83,1,0.992612811237087
"elk-363","weibull",TRUE,"H2",84,1,0.97754423145335
"elk-363","weibull",TRUE,"H2",85,1,0.919146533066657
"elk-363","weibull",TRUE,"H2",86,1,0.991703859249063
"elk-363","weibull",TRUE,"H2",87,1,0.982879542584886
"elk-363","weibull",TRUE,"H2",88,1,0.984342704416334
"elk-363","weibull",TRUE,"H2",89,1,0.97286071200141
"elk-363","weibull",TRUE,"H2",90,1,0.984302813403577
"elk-363","weibull",TRUE,"H2",91,1,0.9922941086391
"elk-363","weibull",TRUE,"H2",92,1,0.850075808747231
"elk-363","weibull",TRUE,"H2",93,1,0.728564910400049
"elk-363","weibull",TRUE,"H2",94,1,0.608795651903309
