"ID","step_index","step_km","log1p_step_km","gaussian_k2_state","gaussian_k3_state","mixture_k2_state","mixture_k2_exploratory_probability"
"elk-363",203,0.00756637297521078,0.00753789155236654,1,1,2,0.986259043526634
"elk-363",204,0.198217052747739,0.180834662537486,1,1,2,0.94911993758699
"elk-363",205,0.325677754843649,0.281923841749506,1,1,2,0.865577153649827
"elk-363",206,0.274055195170608,0.24220488052124,1,1,2,0.90263046645214
"elk-363",207,0.0047169905660283,0.00470590042707459,1,1,2,0.980321258966859
"elk-363",208,0.0047169905660283,0.00470590042707459,1,1,2,0.993793613380409
"elk-363",209,0.00894427190999916,0.00890450883528074,1,1,2,0.996198264882201
"elk-363",210,0.00860232526704263,0.00856553609808677,1,1,2,0.996603681706478
"elk-363",211,0.0114127122105133,0.0113480785095283,1,1,2,0.996691063345147
"elk-363",212,0.00304138126514911,0.00303676562140263,1,1,2,0.996560786852087
"elk-363",213,0,0,1,1,2,0.996505500690623
"elk-363",214,0.014142135623731,0.0140430685445922,1,1,2,0.996648077600706
"elk-363",215,0.00565685424949238,0.00564091433442413,1,1,2,0.996163073173901
"elk-363",216,0.0230488611432322,0.0227872484322477,1,1,2,0.9938887839355
"elk-363",217,0.0148660687473185,0.0147566518142379,1,1,2,0.978328801234479
