"ID","step_index","x_from","y_from","x_to","y_to","step_km","log1p_step_km"
"elk-363",128,798.836,4942.546,797.842,4941.5825,1.384329530856,0.868917965680968
"elk-363",129,797.842,4941.5825,797.952,4941.6495,0.12879829191414,0.121153608367991
"elk-363",130,797.952,4941.6495,797.648,4941.553,0.318948663580834,0.276834952265718
"elk-363",131,797.648,4941.553,800.67,4942.0885,3.06907872984712,1.40341661752913
"elk-363",132,800.67,4942.0885,800.035,4941.807,0.694598625106615,0.527445913443892
"elk-363",133,800.035,4941.807,798.821,4941.9555,1.22304875209454,0.798879565508356
"elk-363",134,798.821,4941.9555,798.64,4943.152,1.21011290795529,0.793043603797162
"elk-363",135,798.64,4943.152,797.658,4941.5435,1.88456792130186,1.05937512143077
"elk-363",136,797.658,4941.5435,797.709,4941.6375,0.106943910532578,0.101602984450582
"elk-363",137,797.709,4941.6375,797.861,4941.5725,0.165314851117496,0.152991308974376
"elk-363",138,797.861,4941.5725,797.493,4941.535,0.369905731234324,0.314741928154552
"elk-363",139,797.493,4941.535,797.519,4941.5255,0.0276812210713328,0.0273050227090822
"elk-363",140,797.519,4941.5255,797.624,4941.285,0.262421893141559,0.23303201343498
"elk-363",141,797.624,4941.285,796.827,4940.8735,0.896962234433535,0.640253782707021
"elk-363",142,796.827,4940.8735,796.815,4940.8545,0.0224722050542442,0.0222234252443141
"elk-363",143,796.815,4940.8545,796.832,4940.8935,0.0425440947723653,0.0416639709400762
"elk-363",144,796.832,4940.8935,792.934,4935.28,6.8341631711571,2.05849406361456
"elk-363",145,792.934,4935.28,792.83,4935.2245,0.117882356610309,0.111436142550676
"elk-363",146,792.83,4935.2245,793.444,4934.7925,0.750746295362155,0.560042151522209
"elk-363",147,793.444,4934.7925,792.838,4935.032,0.651610504826311,0.501750875403317
"elk-363",148,792.838,4935.032,792.872,4934.9805,0.0617110200855568,0.0598817766440258
"elk-363",149,792.872,4934.9805,792.811,4935.2285,0.255391855782443,0.227447759531552
"elk-363",150,792.811,4935.2285,792.81,4935.2085,0.0200249843945008,0.0198271215006068
"elk-363",151,792.81,4935.2085,792.964,4934.8485,0.391555870853701,0.330422452707546
"elk-363",152,792.964,4934.8485,796.689,4940.571,6.8280766874721,2.0577168460459
"elk-363",153,796.689,4940.571,795.645,4939.8945,1.2440210006266,0.808269346184661
"elk-363",154,795.645,4939.8945,799.771,4937.2365,4.908038304659,1.77631384817198
"elk-363",155,799.771,4937.2365,799.776,4937.1325,0.104120122935002,0.0990487489421933
"elk-363",156,799.776,4937.1325,799.609,4937.077,0.175980822818851,0.162102542216646
"elk-363",157,799.609,4937.077,799.693,4937.233,0.177177876722801,0.163119944066711
"elk-363",158,799.693,4937.233,799.692,4937.174,0.0590084739677277,0.0573330684453545
"elk-363",159,799.692,4937.174,799.86,4937.152,0.169434353069264,0.156520172990564
"elk-363",160,799.86,4937.152,799.765,4937.0925,0.112094825928764,0.10624546730847
"elk-363",161,799.765,4937.0925,799.72,4937.2635,0.176821944339496,0.16281753759851
"elk-363",162,799.72,4937.2635,800.465,4934.855,2.52109048826098,1.25877073943399
"elk-363",163,800.465,4934.855,800.414,4934.6215,0.239004707066618,0.214308401725034
"elk-363",164,800.414,4934.6215,800.19,4934.6425,0.224982221519835,0.202926330846342
"elk-363",165,800.19,4934.6425,800.333,4934.759,0.184448502298067,0.169277267350826
"elk-363",166,800.333,4934.759,800.378,4934.766,0.0455411901469428,0.0445346366685393
"elk-363",167,800.378,4934.766,800.344,4934.7855,0.039195025194532,0.0384463992135757
"elk-363",168,800.344,4934.7855,800.144,4934.603,0.270751269618445,0.239608276453914
"elk-363",169,800.144,4934.603,800.034,4934.459,0.181207063879971,0.16653685112709
"elk-363",170,800.034,4934.459,801.423,4928.54,6.07979292410523,1.95724465927016
"elk-363",171,801.423,4928.54,807.48,4914.6715,15.1334907159584,2.78089728012829
"elk-363",172,807.48,4914.6715,807.482,4914.6695,0.00282842712474619,0.00282443465125464
"elk-363",173,807.482,4914.6695,807.562,4914.6045,0.103077640640442,0.0981041282205865
"elk-363",174,807.562,4914.6045,807.477,4914.6375,0.0911811384004389,0.0872607227674564
"elk-363",175,807.477,4914.6375,807.499,4914.622,0.0269118932815958,0.0265561368880232
"elk-363",176,807.499,4914.622,805.328,4908.382,6.60687830976173,2.02905287874796
"elk-363",177,805.328,4908.382,805.194,4908.35,0.137767920794356,0.12906837887328
"elk-363",178,805.194,4908.35,805.291,4908.37,0.099040395798886,0.0944374316148353
"elk-363",179,805.291,4908.37,805.347,4908.2835,0.10304489312916,0.0980744403761602
"elk-363",180,805.347,4908.2835,805.193,4908.185,0.18280659178487,0.167890082014871
"elk-363",181,805.193,4908.185,805.289,4908.207,0.098488578017961,0.0939352149896183
"elk-363",182,805.289,4908.207,805.248,4908.236,0.0502195181179589,0.0489992071926632
"elk-363",183,805.248,4908.236,804.47,4904.45,3.86511060643806,1.58208945051582
"elk-363",184,804.47,4904.45,804.43,4904.741,0.293736276275165,0.257534370265262
"elk-363",185,804.43,4904.741,806.887,4904.89,2.46151376189531,1.24170599683086
"elk-363",186,806.887,4904.89,804.427,4904.7505,2.46395216065572,1.24241018017056
"elk-363",187,804.427,4904.7505,804.417,4904.7645,0.0172046505340853,0.0170583264528256
"elk-363",188,804.417,4904.7645,804.52,4904.835,0.124816865847529,0.117620236492011
"elk-363",189,804.52,4904.835,804.583,4904.522,0.319277308933786,0.277084093437153
"elk-363",190,804.583,4904.522,805.607,4904.664,1.03379881988712,0.70990538412452
"elk-363",191,805.607,4904.664,805.753,4904.624,0.15138031576133,0.140961497196578
"elk-363",192,805.753,4904.624,808.423,4905.567,2.83163362743135,1.34329124682991
"elk-363",193,808.423,4905.567,808.333,4905.484,0.122429571591181,0.115495596208136
"elk-363",194,808.333,4905.484,808.417,4905.5625,0.114970648428197,0.108828080285948
"elk-363",195,808.417,4905.5625,808.335,4905.4225,0.162246725698857,0.150354964375603
"elk-363",196,808.335,4905.4225,808.406,4905.532,0.130503831361382,0.122663401815843
"elk-363",197,808.406,4905.532,808.414,4905.5565,0.0257730479377197,0.0254465214396344
"elk-363",198,808.414,4905.5565,808.418,4905.466,0.0905883546599672,0.0867173255323739
"elk-363",199,808.418,4905.466,808.425,4905.41,0.0564358042380899,0.0549007935568497
"elk-363",200,808.425,4905.41,808.312,4905.6235,0.241560033946015,0.216368680774431
"elk-363",201,808.312,4905.6235,808.508,4905.49,0.237146052043883,0.212807155999204
"elk-363",202,808.508,4905.49,808.402,4905.5845,0.142007922314215,0.132788048437615
"elk-363",203,808.402,4905.5845,808.403,4905.592,0.00756637297521078,0.00753789155236654
"elk-363",204,808.403,4905.592,808.246,4905.713,0.198217052747739,0.180834662537486
"elk-363",205,808.246,4905.713,808.571,4905.692,0.325677754843649,0.281923841749506
"elk-363",206,808.571,4905.692,808.653,4905.4305,0.274055195170608,0.24220488052124
"elk-363",207,808.653,4905.4305,808.649,4905.428,0.0047169905660283,0.00470590042707459
"elk-363",208,808.649,4905.428,808.653,4905.4305,0.0047169905660283,0.00470590042707459
"elk-363",209,808.653,4905.4305,808.645,4905.4345,0.00894427190999916,0.00890450883528074
"elk-363",210,808.645,4905.4345,808.65,4905.4415,0.00860232526704263,0.00856553609808677
"elk-363",211,808.65,4905.4415,808.64,4905.436,0.0114127122105133,0.0113480785095283
"elk-363",212,808.64,4905.436,808.637,4905.4355,0.00304138126514911,0.00303676562140263
"elk-363",213,808.637,4905.4355,808.637,4905.4355,0,0
"elk-363",214,808.637,4905.4355,808.623,4905.4335,0.014142135623731,0.0140430685445922
"elk-363",215,808.623,4905.4335,808.627,4905.4375,0.00565685424949238,0.00564091433442413
"elk-363",216,808.627,4905.4375,808.65,4905.439,0.0230488611432322,0.0227872484322477
"elk-363",217,808.65,4905.439,808.655,4905.425,0.0148660687473185,0.0147566518142379
